,FL_DATE,FL_NUM,ORIGIN_CITY_MARKET_ID,DEST_CITY_MARKET_ID,DEP_TIME,ARR_TIME,Unnamed: 6,o_lat,o_lng,d_lat,d_lng
235,2013-01-10,3435,31295,31136,1218.0,1434.0,,42.331427,-83.0457538,30.3321838,-81.655651
236,2013-01-10,3679,30685,31295,642.0,903.0,,40.5478429,-88.864698,42.331427,-83.0457538
237,2013-01-10,3758,30135,31295,1659.0,1855.0,,40.6516458,-75.4440964,42.331427,-83.0457538
238,2013-01-10,3940,31295,35412,1537.0,1707.0,,42.331427,-83.0457538,35.9606384,-83.9207392
239,2013-01-10,3957,35412,31295,733.0,901.0,,35.9606384,-83.9207392,42.331427,-83.0457538
240,2013-01-10,3958,31295,35412,1016.0,1145.0,,42.331427,-83.0457538,35.9606384,-83.9207392
241,2013-01-10,3891,30685,31295,1614.0,1821.0,,40.5478429,-88.864698,42.331427,-83.0457538
242,2013-01-10,3891,31295,30685,1521.0,1547.0,,42.331427,-83.0457538,40.5478429,-88.864698
243,2013-01-10,3933,35412,31295,2032.0,2158.0,,35.9606384,-83.9207392,42.331427,-83.0457538
244,2013-01-10,3936,31295,30135,1356.0,1520.0,,42.331427,-83.0457538,40.6516458,-75.4440964
245,2013-01-10,4096,31295,35412,2012.0,2146.0,,42.331427,-83.0457538,35.9606384,-83.9207392
246,2013-01-10,4263,35412,31295,1250.0,1437.0,,35.9606384,-83.9207392,42.331427,-83.0457538
247,2013-01-10,4245,31295,30685,2012.0,2038.0,,42.331427,-83.0457538,40.5478429,-88.864698
248,2013-01-10,3288,31136,31295,1409.0,1622.0,,30.3321838,-81.655651,42.331427,-83.0457538
249,2013-01-10,1449,31295,30529,1546.0,1726.0,,42.331427,-83.0457538,41.7637111,-72.6850932
250,2013-01-10,1449,30529,31295,1826.0,2017.0,,41.7637111,-72.6850932,42.331427,-83.0457538
251,2013-01-10,4879,30135,31295,554.0,741.0,,40.6516458,-75.4440964,42.331427,-83.0457538
252,2013-01-10,4883,31295,30135,1725.0,1845.0,,42.331427,-83.0457538,40.6516458,-75.4440964
253,2013-01-10,4901,31295,30529,1742.0,1921.0,,42.331427,-83.0457538,41.7637111,-72.6850932
